SalePrice,Lot_Area,Gr_Liv_Area,Total_Bsmt_SF,Garage_Area,Year_Built,Year_Remod_Add,Overall_Qual,Overall_Cond,Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,MS_Zoning,Neighborhood,House_Style,Foundation,Exter_Qual,Kitchen_Qual,Bsmt_Qual,Garage_Finish,Lot_Frontage,Mas_Vnr_Area,Garage_Yr_Blt,Pool_QC,Fence,Alley
87291,12349.0,1028.0,1008,574,1901,1956,4,5,1,2,9,RL,NWAmes,1Story,CBlock,TA,Gd,TA,Unf,,95.78237371621803,1959.0,NA,NA,NA
178769,29118.0,1226.0,605,777,1985,2000,6,5,2,2,9,RL,Timber,1.5Fin,PConc,Gd,Gd,Gd,Unf,84.97383577792391,299.1198502862891,1965.0,NA,NA,NA
184232,7045.0,1392.0,1250,415,1890,1966,7,8,2,3,9,RL,Crawfor,1Story,PConc,TA,Gd,TA,Fin,105.5311881439538,202.73472376561506,1925.0,NA,NA,NA
227005,32559.0,1918.0,980,224,1981,2007,3,3,3,3,8,RL,NWAmes,2Story,PConc,Ex,TA,TA,RFn,48.44743780198016,75.41948467891362,1941.0,NA,MnPrv,NA
101237,17415.0,1339.0,604,436,1905,1972,5,5,3,5,7,RL,OldTown,1Story,CBlock,TA,Gd,TA,RFn,45.32243504852478,319.4309603669787,1991.0,NA,NA,NA
97911,15242.0,707.0,1896,5,1903,1994,5,7,0,2,13,RL,Timber,1Story,CBlock,TA,TA,Gd,RFn,,256.9244865176189,1902.0,NA,NA,NA
204592,12586.0,2070.0,1190,517,1947,1960,5,7,1,5,8,C,Blueste,2Story,PConc,TA,Gd,Gd,Unf,43.12901856783726,311.10668576913946,,NA,NA,Pave
186986,9422.0,1081.0,938,540,1997,1971,5,7,2,3,14,RL,MeadowV,1.5Fin,PConc,Gd,Gd,TA,RFn,40.66916730121362,144.24377803908598,1920.0,NA,NA,NA
183541,22478.0,1470.0,1566,785,2005,1967,2,5,2,2,6,RM,BrkSide,2Story,CBlock,Gd,TA,TA,RFn,,256.94083935204486,1931.0,NA,NA,NA
190723,11899.0,1723.0,1736,411,1957,1998,7,7,2,2,9,RL,Gilbert,2Story,PConc,Gd,TA,Gd,Unf,68.8327114260502,557.8642599581591,1969.0,NA,NA,NA
126499,3360.0,1599.0,941,531,1946,1977,10,5,2,3,3,RL,Timber,2Story,CBlock,Gd,Fa,Gd,Fin,,456.0102964064724,1968.0,NA,NA,NA
182207,5595.0,2047.0,1138,277,2006,1965,7,5,2,4,6,RL,NridgHt,2Story,PConc,Ex,Gd,Gd,RFn,83.44316752621243,268.4762780207189,1923.0,NA,NA,Pave
186694,96129.63826782246,1739.0,604,378,1916,1991,6,5,2,4,8,RL,SWISU,1Story,PConc,Ex,Gd,Gd,Fin,83.58275769938224,54.58006173325284,1964.0,NA,NA,NA
124774,13173.0,1069.0,941,144,1936,1953,7,6,2,3,10,RL,NoRidge,SLvl,CBlock,TA,TA,Gd,Fin,68.053178492415,244.74046971592352,1922.0,NA,NA,NA
350217,10572.0,2589.0,920,411,1965,1985,7,5,0,2,11,RL,Edwards,2Story,PConc,Ex,Gd,Gd,Fin,71.2038321630904,362.81561551597684,1979.0,NA,NA,NA
200693,22728.0,1597.0,1073,388,1890,1971,8,5,3,2,2,RL,MeadowV,2Story,PConc,TA,Ex,Gd,RFn,68.32536827601072,346.84797693251477,1907.0,NA,MnPrv,NA
103102,3392.0,1426.0,1133,509,1990,1960,7,5,2,0,12,RL,NAmes,2Story,BrkTil,Gd,Gd,Gd,Unf,,198.08626014504802,1944.0,NA,MnPrv,NA
215910,11922.0,1981.0,1223,325,1918,1970,7,5,3,2,10,RL,NPkVill,1Story,Stone,TA,Gd,Gd,Fin,35.3137773998713,275.2091350895794,1988.0,NA,MnPrv,NA
112434,3674.0,1624.0,1095,466,1917,2006,5,5,2,4,4,RL,Veenker,1Story,PConc,Gd,Gd,Gd,Unf,88.90974900200614,62.64242165574691,,NA,MnPrv,NA
227483,17254.0,1699.0,515,383,1900,1989,6,5,1,4,2,RL,Mitchel,1Story,PConc,TA,Fa,TA,Fin,96.22583447471595,208.74127240398317,1910.0,NA,NA,NA
263929,10335.0,2746.0,624,383,1971,1990,6,6,2,2,8,RL,BrkSide,2Story,PConc,Ex,Gd,Ex,Fin,,40.43256655540565,1956.0,NA,NA,NA
119578,14069.0,1362.0,781,466,1936,1965,1,5,0,4,4,RL,StoneBr,1Story,PConc,Ex,TA,Gd,Unf,84.01258089584044,344.55914941398436,1911.0,NA,NA,NA
244104,6513.0,1341.0,887,458,1999,1991,5,6,2,2,9,RL,Veenker,1Story,BrkTil,Ex,Gd,Gd,Fin,45.23497123876588,305.00337623037416,2008.0,NA,NA,NA
195851,23568.0,1558.0,1420,602,1922,2004,6,6,2,2,12,RL,NWAmes,SLvl,PConc,Gd,Gd,TA,Fin,34.61855187502033,287.3696390422354,1971.0,NA,MnPrv,NA
230688,20435.0,2035.0,534,425,1893,1958,7,6,2,2,3,RL,MeadowV,2Story,PConc,Gd,Gd,TA,Fin,90.77231944136201,225.2480092556643,1909.0,Fa,NA,NA
354589,15523.0,746.0,857,380,1981,1984,9,5,2,2,5,RL,BrkSide,1Story,BrkTil,TA,Gd,Ex,Fin,,432.08894301682665,1962.0,Ex,MnWw,NA
150519,10120.0,517.0,1381,413,1942,2006,5,6,2,2,13,RL,Gilbert,2Story,PConc,Gd,Gd,Gd,Fin,,153.834221529159,1934.0,NA,NA,NA
122823,15489.0,1206.0,880,307,1904,1983,4,2,1,3,3,RL,IDOTRR,1Story,CBlock,TA,TA,Gd,Fin,75.36229048868552,139.96581902966753,1937.0,NA,NA,NA
116330,7157.0,683.0,1184,378,1998,1958,8,5,2,3,12,RL,Somerst,2Story,PConc,TA,TA,TA,RFn,76.4263191474309,297.4379679305109,1920.0,NA,NA,NA
119811,18275.0,1287.0,944,856,1980,1962,9,6,4,3,5,RL,NAmes,2Story,Slab,TA,Gd,Gd,Fin,86.16351836304345,55.78760128331599,1950.0,NA,NA,NA
160999,29427.0,1751.0,1102,267,1971,1955,6,9,2,3,13,RL,BrDale,1Story,CBlock,Gd,Ex,TA,RFn,67.61429321050817,206.49537505542014,1917.0,NA,GdWo,NA
190319,20792.0,1054.0,908,394,1915,1953,4,1,2,3,2,RM,NoRidge,1Story,BrkTil,Gd,Ex,TA,Unf,22.372663120693332,141.43367937341685,1917.0,NA,NA,NA
185475,7060.0,786.0,1266,372,1878,2009,6,5,1,5,14,FV,Veenker,1Story,BrkTil,Gd,Gd,TA,Fin,87.21013785622199,194.67255816342953,1925.0,NA,NA,NA
231161,13586.0,1534.0,381,400,1999,1995,4,7,2,4,11,RL,MeadowV,1Story,PConc,Gd,TA,NA,RFn,84.43866566033388,253.3339399851782,1919.0,NA,GdWo,NA
166908,5034.0,1931.0,854,383,1962,1977,9,7,2,4,6,RL,SWISU,1Story,PConc,Gd,Gd,TA,Fin,37.63388594673086,123.67948210738236,1924.0,NA,NA,NA
296978,15420.0,652.0,1118,505,2001,2010,7,2,2,3,4,RL,Gilbert,SFoyer,PConc,Gd,Gd,TA,Fin,40.84883141786703,681.7676216077226,1994.0,NA,MnPrv,NA
149363,14333.0,1910.0,1213,107,1888,1960,5,5,2,3,10,RL,Crawfor,1Story,CBlock,Gd,TA,TA,Unf,92.07478183173406,249.6009783957753,1981.0,NA,NA,NA
492902,3562.0,1908.0,1597,657,1936,1983,9,1,2,2,5,RL,NridgHt,1.5Fin,PConc,TA,Gd,Gd,RFn,,177.5266959315673,1979.0,NA,NA,NA
213259,5447.0,1977.0,843,576,1981,2010,7,6,2,4,7,RL,SawyerW,2Story,BrkTil,Gd,Gd,Ex,Fin,,510.08160441197276,1944.0,NA,NA,NA
117846,9229.0,2109.0,1591,201,1901,2007,9,5,2,2,10,RL,SawyerW,2Story,PConc,Gd,Gd,Gd,Fin,,208.7815288256022,1957.0,NA,GdWo,NA
108189,9131.0,2601.0,736,0,1963,1984,10,6,1,2,3,RL,Blueste,1Story,CBlock,Gd,Gd,NA,Fin,64.48384123908494,79.00425484757528,2006.0,NA,MnPrv,NA
201388,5293.0,1321.0,1531,254,1946,1954,1,8,2,2,8,RM,Mitchel,1Story,PConc,TA,Po,TA,Unf,71.85410580198614,222.31788613553084,1917.0,NA,NA,NA
151844,13813.0,1554.0,1326,401,1976,2006,4,8,1,3,4,RL,NridgHt,2Story,PConc,TA,Gd,Gd,Unf,73.28194496892674,75.01965889358237,1947.0,NA,NA,NA
220929,12719.0,1291.0,634,966,1902,1988,7,7,3,2,2,RL,SWISU,1.5Fin,PConc,TA,Ex,TA,Fin,50.946431826559404,114.60214903034966,1913.0,Fa,GdWo,NA
200645,9734.0,1500.0,1122,558,1968,1960,9,5,2,5,10,RL,NAmes,1Story,PConc,TA,Gd,Ex,Fin,86.31675671255911,121.62575587289255,1906.0,Ex,MnPrv,NA
161275,6950.0,2266.0,979,88,1922,1961,10,5,2,2,10,RL,Timber,2Story,PConc,TA,Gd,Gd,Fin,52.79626403234215,40.71051477790142,1937.0,NA,NA,NA
118335,20521.0,827.0,1250,312,1929,2010,7,5,3,4,13,RL,NoRidge,1Story,PConc,Gd,Gd,Gd,Unf,88.67532018666832,203.37517327302402,1963.0,NA,NA,NA
90586,29532.0,1069.0,910,439,1905,1992,4,5,3,3,12,RL,Mitchel,1Story,PConc,Gd,Fa,Ex,RFn,94.22572884637803,121.64653248512876,1928.0,NA,MnPrv,NA
138883,8183.0,2188.0,877,500,1892,1968,4,1,2,4,5,FV,NridgHt,2Story,CBlock,TA,Gd,Gd,Fin,48.19602540717777,240.76035927444474,1986.0,NA,NA,NA
233879,7575.0,2010.0,1547,187,1908,1962,8,5,3,3,10,RL,Crawfor,2Story,PConc,TA,TA,TA,Fin,48.80701594727078,45.64572049736639,2010.0,NA,MnPrv,NA
180888,14687.0,1318.0,960,423,1935,1953,7,7,1,3,8,RL,Sawyer,1Story,PConc,TA,Gd,Gd,Fin,72.84138840216016,177.71615032125044,2005.0,NA,NA,NA
100881,8823.0,1927.0,1330,306,1995,1963,7,7,3,3,5,RM,Timber,1Story,BrkTil,TA,Gd,Ex,Fin,107.59141515940422,97.51236611240822,1997.0,NA,NA,NA
177952,10060.0,1670.0,909,229,1972,1993,6,5,2,3,13,RL,ClearCr,1Story,CBlock,Gd,TA,Gd,RFn,55.18227439620792,166.60916939034334,1954.0,NA,NA,NA
193711,17048.0,2250.0,1666,501,1990,2008,7,5,2,3,3,RL,MeadowV,SFoyer,PConc,TA,TA,TA,Fin,59.92008838107766,60.774384930574655,1980.0,NA,MnPrv,NA
116594,3478.0,1537.0,728,604,1956,1951,8,5,2,3,14,RL,Crawfor,1Story,CBlock,Gd,Gd,Po,Unf,,225.23330071282018,1944.0,NA,NA,NA
176573,24124.0,2012.0,754,618,1949,1957,5,7,4,3,6,RL,Mitchel,1Story,Stone,Gd,Gd,TA,RFn,86.4195105640718,190.3362534263615,1981.0,NA,MnPrv,NA
169954,11425.0,2821.0,1609,564,1975,1971,5,5,1,2,9,RL,Sawyer,1Story,BrkTil,Gd,Gd,Ex,Fin,,192.38259497706565,1918.0,Ex,NA,NA
105115,8545.0,1799.0,822,350,1943,2000,7,8,2,3,11,RL,SawyerW,1Story,CBlock,TA,Gd,Gd,RFn,70.80734046694965,92.9383547903431,1901.0,NA,NA,NA
191590,10367.0,1524.0,1640,592,1974,1962,9,6,2,1,11,RL,NridgHt,2Story,PConc,Gd,Gd,Gd,Fin,62.362025632236275,69.92677856340246,1992.0,NA,NA,NA
207796,10694.0,1861.0,1356,511,1948,1970,6,8,2,4,7,RL,CollgCr,1Story,PConc,Gd,TA,Gd,Fin,78.29557016631361,288.45271873118793,1965.0,NA,NA,NA
256073,3871.0,1317.0,938,476,1981,1970,5,6,2,4,13,RL,IDOTRR,2Story,CBlock,TA,Gd,TA,NA,-10.014248164098646,52.760226343418495,1981.0,NA,MnPrv,NA
253095,26821.0,2693.0,274,327,1890,1977,5,7,2,2,13,RL,Edwards,1Story,CBlock,Gd,Gd,Gd,RFn,116.73134577670209,449.202882859815,2002.0,NA,NA,NA
95696,11212.0,1590.0,992,350,2001,1982,5,6,2,3,12,RM,Gilbert,2Story,PConc,Gd,Gd,TA,Fin,65.35485206522544,521.367415860796,2005.0,NA,NA,NA
114104,14268.0,1363.0,1040,464,2005,1978,4,5,2,3,6,RL,NridgHt,1Story,PConc,TA,Gd,TA,Fin,,140.9165178032325,1999.0,NA,MnPrv,NA
204028,19359.0,1082.0,1466,937,2004,1986,7,5,2,3,5,RL,Veenker,1.5Fin,PConc,TA,Gd,Gd,Fin,122.48449527957212,297.3260661002735,1935.0,NA,GdWo,NA
203926,5927.0,2048.0,1635,510,1933,1971,5,7,2,4,12,RM,SWISU,1Story,PConc,Gd,TA,TA,Fin,51.46722764225785,174.84585436242745,1955.0,NA,NA,NA
204029,14531.0,1933.0,726,327,1974,2007,7,3,3,3,7,RM,NPkVill,2Story,PConc,TA,Gd,Gd,Fin,128.30294254025463,176.4875718990099,1920.0,NA,NA,NA
775367,9315.0,1251.0,1320,283,1971,1975,3,5,2,4,14,RL,Veenker,2Story,PConc,Gd,TA,TA,Fin,88.49152727385072,234.70378232471393,1996.0,NA,NA,NA
208638,18179.0,1788.0,1306,351,1923,2008,4,6,2,4,12,RL,Edwards,2Story,CBlock,Ex,Gd,TA,RFn,,454.86427800245855,1962.0,NA,NA,NA
261509,3052.0,745.0,1429,885,1920,1960,7,6,2,3,4,RL,SawyerW,1Story,PConc,Gd,TA,Gd,Unf,86.09746737102874,86.79129467331236,1901.0,NA,MnPrv,NA
243190,10306.0,1592.0,1199,370,1971,1960,6,4,2,3,3,RL,Edwards,SFoyer,Slab,Ex,TA,TA,Fin,,288.4057618966359,1973.0,NA,NA,NA
215465,7618.0,1726.0,223,631,1997,1994,5,5,2,3,2,RM,Blmngtn,1Story,PConc,TA,Gd,Gd,RFn,28.776082858478176,217.22807112887386,1914.0,NA,NA,NA
146369,14176.0,2353.0,937,374,1989,1983,8,5,2,3,10,RL,Somerst,SLvl,PConc,Gd,Gd,Gd,Fin,40.48840795413527,141.5461446836983,1961.0,NA,NA,NA
224939,14501.0,1114.0,537,502,1925,1968,5,5,1,4,2,FV,NoRidge,1Story,PConc,Gd,TA,TA,Fin,97.18541184897052,99.30323673465271,1911.0,Gd,NA,NA
121889,7153.0,860.0,918,608,1990,1997,6,7,2,4,12,RM,BrkSide,1Story,PConc,Gd,Gd,Ex,RFn,46.610711746388596,129.19965600464553,1902.0,NA,NA,NA
151035,7134.0,1052.0,1392,335,2004,2007,7,6,2,2,5,RL,CollgCr,1Story,PConc,TA,Gd,Gd,Unf,28.6475408185915,62.36374895941007,1903.0,NA,NA,NA
136742,10235.0,831.0,1122,321,2008,1986,8,9,2,4,7,RM,NWAmes,1Story,CBlock,Gd,Gd,Gd,Fin,68.01708395612793,76.1791991000364,1908.0,NA,NA,NA
171570,6386.0,2168.0,1459,781,1969,1963,6,3,3,3,10,RL,BrDale,1Story,CBlock,Fa,TA,Gd,RFn,84.36755827051115,13.028543216993302,1945.0,NA,NA,NA
419099,18127.0,2274.0,1136,646,1907,1978,6,5,2,2,5,RL,Crawfor,1Story,CBlock,Fa,Gd,TA,NA,70.96628212173569,414.0657877720588,1941.0,NA,NA,NA
78676,8764.0,1660.0,480,608,1952,1968,7,6,2,4,8,RM,NPkVill,SFoyer,PConc,TA,Gd,NA,RFn,85.1596757570649,67.09675114875796,1973.0,Fa,NA,NA
218491,1911.0,2110.0,0,607,1956,1986,5,5,3,3,8,RL,NAmes,2Story,PConc,TA,Fa,Gd,Fin,,142.8538982781862,1930.0,NA,GdWo,NA
87108,8735.0,1566.0,1059,541,1954,1970,7,5,1,4,14,RL,BrDale,1Story,PConc,Gd,Gd,Gd,Fin,,316.33823180629645,1936.0,NA,MnPrv,Pave
137479,5865.0,1452.0,914,853,1934,1973,5,9,1,5,7,FV,Timber,1Story,PConc,Gd,TA,Gd,Unf,66.14867980580712,41.40578534437565,1910.0,NA,NA,NA
256678,4110.0,1333.0,609,458,1938,1975,8,7,2,2,10,RL,Gilbert,2Story,PConc,Fa,TA,Gd,Fin,56.39205820883625,41.34549349704506,1960.0,NA,NA,NA
170367,5205.0,1344.0,319,565,1874,1990,5,5,2,4,12,RL,NPkVill,1Story,PConc,Gd,Gd,Ex,RFn,89.27011538161952,97.61303526422465,,NA,MnPrv,NA
107893,11680.0,726.0,706,159,1913,2005,10,5,2,4,11,RL,ClearCr,1.5Fin,BrkTil,Ex,TA,Gd,Fin,76.88285832512665,165.62621646906328,1945.0,NA,MnPrv,NA
124726,24274.0,1632.0,922,285,1895,1961,5,1,2,3,8,RL,MeadowV,2Story,PConc,Gd,Gd,TA,RFn,48.480837075130296,131.3629057888436,1969.0,NA,NA,NA
217910,13199.0,1479.0,1266,209,1915,1997,8,9,1,3,4,RM,Timber,2Story,CBlock,TA,TA,TA,Fin,102.55455516219106,924.9447708686889,2006.0,NA,NA,NA
123977,7601.0,1872.0,1075,704,2000,1968,6,6,2,2,7,RL,NoRidge,2Story,PConc,Gd,TA,Gd,RFn,76.55407876209138,148.27055578888263,1993.0,NA,MnPrv,NA
181059,14379.0,1546.0,1643,0,1986,1996,5,2,2,3,8,C,SWISU,2Story,PConc,Gd,Gd,Gd,Fin,,203.5662924149765,1942.0,NA,NA,NA
169097,8304.0,1418.0,585,369,1907,1998,5,4,2,2,13,RM,BrDale,1Story,CBlock,TA,Gd,Gd,RFn,60.199536633370286,122.48679083631133,1998.0,NA,NA,NA
127945,7210.0,1064.0,1352,0,1909,1979,8,6,2,3,8,RL,NWAmes,1Story,PConc,Gd,TA,Gd,Fin,98.2678778638257,126.70009622505351,1944.0,NA,NA,NA
391436,5471.0,1536.0,1018,283,1953,1964,5,3,2,4,14,RL,OldTown,1Story,PConc,TA,Gd,TA,Fin,,104.01859499570583,1917.0,Ex,NA,NA
213964,3823.0,1869.0,1277,351,1900,1952,6,8,3,6,7,RL,Blueste,2Story,PConc,Gd,TA,Gd,RFn,111.8874374002699,590.1042329293616,1949.0,NA,NA,NA
73861,8656.0,928.0,825,726,1912,1998,5,9,1,2,4,RL,Blueste,1Story,PConc,Gd,Gd,Ex,NA,21.529013495288567,399.0184775433133,1905.0,NA,NA,NA
178899,12026.0,1543.0,1428,529,1959,1962,10,7,2,2,7,RL,Timber,2Story,PConc,Gd,TA,Gd,Unf,35.58445336093619,18.169357956489574,1912.0,NA,NA,NA
127425,10321.0,1616.0,1118,283,1919,2008,5,6,2,4,3,RM,ClearCr,1Story,PConc,Gd,Gd,TA,Fin,76.29575594615889,404.29297949965957,2001.0,NA,MnWw,NA
233508,8522.0,1140.0,728,663,1985,1958,5,5,2,3,11,RL,CollgCr,1Story,PConc,TA,TA,Gd,RFn,56.73109667986557,118.11473553929075,1911.0,NA,NA,NA
120932,6201.0,1206.0,995,453,1893,2009,9,3,3,4,14,RM,Edwards,1Story,CBlock,TA,Gd,TA,RFn,61.79170256828269,267.5439463096433,1906.0,NA,NA,Grvl
158594,15755.0,1615.0,904,457,1970,1962,9,6,3,4,2,RL,NoRidge,2Story,PConc,Gd,Gd,Gd,RFn,56.72274047910071,36.63843181206874,1913.0,NA,NA,NA
203209,4962.0,933.0,1195,209,1888,1965,5,5,2,3,9,RL,BrkSide,1.5Fin,PConc,TA,TA,TA,RFn,50.423115275289405,68.73920047447892,1972.0,NA,NA,NA
234756,17424.0,1674.0,528,251,1957,2000,8,5,2,2,4,RL,Crawfor,2Story,PConc,Gd,Gd,Gd,NA,,618.3283168789346,1998.0,NA,NA,NA
102732,5994.0,1052.0,988,284,2004,1963,5,5,2,1,9,RL,Veenker,SLvl,CBlock,Gd,TA,TA,Fin,,218.92522634075328,1946.0,NA,NA,NA
145248,6964.0,2031.0,1158,459,1932,1957,3,5,2,3,4,RM,IDOTRR,SFoyer,PConc,TA,TA,TA,Unf,92.12085014646469,15.140074115608346,1906.0,NA,MnPrv,NA
137313,4536.0,2668.0,1013,465,1960,2003,8,5,2,2,3,RL,Crawfor,2Story,PConc,Gd,TA,Gd,Fin,72.00429580725118,877.3723589404048,1938.0,NA,NA,NA
127857,8096.0,1069.0,1538,758,2005,1968,8,6,2,3,13,RM,CollgCr,1Story,PConc,TA,Gd,Gd,Unf,59.579608992213295,120.69673937809047,1955.0,NA,NA,NA
336442,19637.0,1767.0,1309,527,1952,2006,5,5,2,3,9,RL,NridgHt,1Story,CBlock,Ex,Ex,Gd,Unf,89.36170471991332,217.8668419051935,1984.0,NA,MnPrv,NA
195241,14903.0,1136.0,997,0,1966,2005,3,5,3,3,4,RL,MeadowV,1Story,PConc,Ex,Gd,TA,RFn,24.194060734856954,207.10626838207617,1918.0,NA,MnWw,NA
100272,19674.0,2020.0,1086,502,1930,1981,5,5,2,4,9,RL,Veenker,SFoyer,PConc,TA,Gd,TA,Unf,,343.3897348516535,1926.0,NA,NA,NA
239700,14962.0,867.0,1118,159,1925,1984,8,2,2,3,3,RL,Blueste,1Story,PConc,Gd,Gd,TA,RFn,30.304446458673816,95.53814124390958,1960.0,NA,MnWw,NA
388039,5640.0,1740.0,1161,256,1997,1972,10,7,1,3,5,RL,Blueste,1Story,PConc,Ex,TA,TA,RFn,61.411955747373476,119.99750101973541,1965.0,NA,NA,NA
250944,8968.0,1063.0,269,287,1919,1970,5,5,1,4,10,RL,OldTown,SLvl,PConc,Gd,TA,Gd,Unf,79.78670295451364,566.4416774706094,1951.0,NA,NA,NA
90422,6849.0,1396.0,879,317,1939,1967,8,4,1,3,2,RL,OldTown,1Story,CBlock,Gd,Ex,Gd,Fin,3.220532926473666,196.63402741258903,1955.0,NA,NA,NA
136804,24302.0,984.0,406,174,1978,1997,5,5,1,2,3,RM,Mitchel,2Story,PConc,TA,TA,Ex,NA,,103.29715937745017,1913.0,NA,NA,NA
275616,5334.0,1911.0,1511,490,1949,1963,7,9,2,3,3,RL,NridgHt,2Story,PConc,TA,Gd,Gd,Fin,61.13555494811591,137.64122110256832,2000.0,NA,MnPrv,Grvl
125107,18698.0,1081.0,975,167,1948,1965,3,5,2,3,10,RL,Somerst,1.5Fin,PConc,TA,Gd,Gd,RFn,73.42405276348359,224.89585459610856,1932.0,NA,MnPrv,NA
198298,18690.0,1775.0,922,521,1898,1973,7,5,2,3,11,RL,MeadowV,1.5Fin,CBlock,Gd,Gd,TA,Fin,22.310450056150678,100.76013130604247,2007.0,NA,NA,NA
226353,32786.0,1327.0,1358,897,1959,1998,5,5,1,2,6,RL,Somerst,1.5Fin,PConc,Gd,Gd,TA,Fin,135.38166643230284,455.3216880195662,1911.0,NA,NA,Pave
114602,82906.85046140706,4159.345152802893,1168,184,1943,2001,9,5,3,2,12,RL,Blueste,2Story,PConc,TA,TA,TA,RFn,70.81267566940791,105.09509700988235,1984.0,NA,NA,NA
162135,16770.0,1573.0,548,393,1918,1981,5,2,2,3,14,RL,Blmngtn,1Story,CBlock,Ex,TA,Gd,Fin,39.57053111256076,159.44816788724918,1993.0,NA,NA,NA
45410,43001.0,1119.0,971,0,1974,1960,6,7,2,2,5,RM,BrDale,2Story,PConc,Gd,Gd,Gd,Unf,73.23603226908324,136.68404277410997,1985.0,NA,NA,NA
110221,7550.0,1605.0,865,389,1892,1994,8,5,2,3,11,RL,Gilbert,1.5Fin,PConc,TA,TA,Gd,Fin,107.37100315985273,145.2963869168576,1965.0,NA,NA,NA
150087,4354.0,2265.0,302,578,1986,1960,6,6,0,3,11,RM,Mitchel,1Story,PConc,Gd,Gd,Ex,Fin,37.833765154451555,88.18569392592698,1992.0,NA,NA,NA
100799,3540.0,1110.0,723,594,1928,2009,5,5,2,3,5,RL,NridgHt,1Story,BrkTil,TA,TA,TA,Unf,32.62993433599794,231.89885545951637,1923.0,NA,NA,NA
319005,16774.0,2085.0,926,465,1976,2010,7,4,3,2,8,RL,CollgCr,1Story,CBlock,Ex,TA,Ex,Unf,,168.63870796910382,1995.0,NA,NA,NA
93708,3533.0,2249.0,954,627,1966,1953,8,6,2,2,4,RM,BrDale,2Story,CBlock,TA,TA,Gd,RFn,69.18242976182968,198.95191300534984,1944.0,NA,MnPrv,NA
139243,8748.0,1091.0,407,959,1981,2010,6,5,2,4,10,RL,NWAmes,1Story,PConc,Gd,Gd,TA,Fin,,504.54560117586607,1975.0,NA,NA,NA
174957,14219.0,772.0,1460,792,1898,1975,4,6,1,3,6,RL,SWISU,2Story,PConc,TA,Gd,Ex,Unf,106.8823212329587,40.8562276859332,1954.0,NA,NA,NA
295525,12223.0,1650.0,959,345,1999,1995,6,6,2,4,12,RL,CollgCr,1Story,PConc,Gd,Gd,Gd,Fin,89.50002080160058,99.09802568202028,1970.0,NA,NA,NA
93494,14118.0,1226.0,1015,159,1947,1954,9,8,1,3,10,RM,Mitchel,1Story,PConc,TA,Gd,TA,NA,35.30782876054405,322.077705446137,1952.0,NA,NA,NA
264412,12498.0,2434.0,1160,368,1906,1985,3,3,2,3,2,RL,Sawyer,1Story,PConc,Gd,Gd,TA,RFn,43.223954115361465,151.22657018647078,,NA,NA,NA
166723,23560.0,1517.0,684,260,1969,1982,6,1,2,3,11,RL,IDOTRR,2Story,CBlock,TA,Gd,Ex,Unf,50.042483759231864,188.4376625293168,2003.0,NA,NA,NA
112128,6177.0,1098.0,1182,540,1907,1963,7,5,2,5,13,RL,NAmes,1Story,PConc,TA,TA,Ex,RFn,89.44188678643245,112.71020426746922,1918.0,NA,NA,NA
199753,7286.0,926.0,853,213,1937,1981,3,5,1,5,9,RL,BrkSide,1Story,PConc,Ex,Gd,TA,RFn,85.16765250138373,94.7388408960521,1950.0,NA,NA,NA
179804,6880.0,2044.0,641,435,1927,1956,6,5,3,6,3,RL,Sawyer,SLvl,PConc,Gd,TA,Gd,RFn,101.53842460543022,92.33278700008981,,Ex,NA,NA
130602,17999.0,1214.0,1229,617,1965,1959,9,3,2,4,9,RL,MeadowV,1.5Fin,CBlock,TA,Gd,TA,RFn,83.95283850297616,215.04395316083222,1997.0,NA,MnPrv,NA
170744,18774.0,1521.0,1596,429,1977,2008,2,5,2,3,5,RL,Blueste,1.5Fin,PConc,Gd,Fa,Gd,Fin,54.31322123878108,738.7991222762249,1965.0,NA,MnPrv,NA
142325,14338.0,1977.0,1289,260,1955,1951,8,4,2,0,3,RL,Blueste,2Story,PConc,TA,Fa,TA,Fin,65.07998306661777,417.99575209724475,,NA,GdPrv,NA
173755,22249.0,1257.0,1369,684,2007,1959,8,6,3,3,14,RL,Blmngtn,1.5Fin,PConc,Gd,Gd,Gd,Fin,33.46445633513313,141.01866772504422,2001.0,NA,NA,Pave
216393,5394.0,1477.0,791,74,1889,1984,5,6,1,2,3,RL,NAmes,2Story,Slab,TA,Fa,Gd,RFn,85.70360550955638,22.064925192094567,1939.0,NA,NA,NA
313140,29742.0,1491.0,360,384,1996,1970,5,3,3,2,14,RM,MeadowV,SLvl,Slab,Ex,TA,TA,RFn,54.34850385198716,376.25975197263216,1982.0,NA,MnPrv,NA
101202,27280.0,1841.0,1596,441,1873,1989,9,6,2,3,7,RL,NridgHt,1Story,PConc,TA,Gd,TA,RFn,,201.96815032613452,1905.0,NA,NA,NA
389731,17006.0,1795.0,1821,453,1947,1991,8,5,1,4,4,RL,Blueste,1Story,PConc,Gd,TA,TA,Unf,85.0074245038509,680.8033574143266,1950.0,NA,NA,NA
76051,31859.0,1389.0,1617,486,2009,1957,4,5,2,3,12,RL,Blueste,1Story,PConc,Gd,Ex,Gd,RFn,,245.4330997673483,1940.0,Fa,NA,NA
156261,4048.0,1531.0,865,572,1897,1995,5,4,3,3,11,C,NWAmes,SLvl,PConc,Gd,Gd,TA,Fin,80.49489775204295,149.40470444332198,1946.0,NA,NA,NA
